web-scraper-order,web-scraper-start-url,single,single_href,title,price,rating,image_src
1717775014-2,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 11i 5G (6GB RAM, 128GB, Stealth Black)",https://www.croma.com/xiaomi-11i-5g-6gb-ram-128gb-stealth-black-/p/247130,"Xiaomi 11i 5G (6GB RAM, 128GB, Stealth Black)","29,999.00",7 Ratings & 4 Reviews,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1662444582/Croma%20Assets/Communication/Mobiles/Images/247130_dlg1g6.png
1717775016-3,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 11i 5G (8GB RAM, 128GB, Stealth Black)",https://www.croma.com/xiaomi-11i-5g-8gb-ram-128gb-stealth-black-/p/247131,"Xiaomi 11i 5G (8GB RAM, 128GB, Stealth Black)","31,999.00",3 Ratings & 2 Reviews,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1662444644/Croma%20Assets/Communication/Mobiles/Images/247131_f8t1i7.png
1717775021-4,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 11i 5G (8GB RAM, 128GB, Pacific Pearl)",https://www.croma.com/xiaomi-11i-5g-8gb-ram-128gb-pacific-pearl-/p/247134,"Xiaomi 11i 5G (8GB RAM, 128GB, Pacific Pearl)","31,999.00",5 Ratings & 5 Reviews,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1662444804/Croma%20Assets/Communication/Mobiles/Images/247134_dnhupm.png
1717775023-5,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 11X Pro 5G (8GB RAM, 128GB, Celestial Silver)",https://www.croma.com/xiaomi-11x-pro-5g-8gb-ram-128gb-celestial-silver-/p/234456,"Xiaomi 11X Pro 5G (8GB RAM, 128GB, Celestial Silver)","47,999.00",1 Rating & 1 Review,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708673791/Croma%20Assets/Communication/Mobiles/Images/234456_0_amwyyc.png
1717775027-6,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 11 Lite NE 5G (8GB RAM, 128GB, Diamond Dazzle)",https://www.croma.com/xiaomi-11-lite-ne-5g-8gb-ram-128gb-diamond-dazzle-/p/244385,"Xiaomi 11 Lite NE 5G (8GB RAM, 128GB, Diamond Dazzle)","33,999.00",7 Ratings & 6 Reviews,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1662440238/Croma%20Assets/Communication/Mobiles/Images/244385_a1zhcb.png
1717775030-7,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 11i 5G (6GB RAM, 128GB, Purple Mist)",https://www.croma.com/xiaomi-11i-5g-6gb-ram-128gb-purple-mist-/p/247127,"Xiaomi 11i 5G (6GB RAM, 128GB, Purple Mist)","29,999.00",Be the First One to Review,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1662444372/Croma%20Assets/Communication/Mobiles/Images/247127_emqlo7.png
1717775033-8,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 11 Lite NE 5G (6GB RAM, 128GB, Jazz Blue)",https://www.croma.com/xiaomi-11-lite-ne-5g-6gb-ram-128gb-jazz-blue-/p/244380,"Xiaomi 11 Lite NE 5G (6GB RAM, 128GB, Jazz Blue)","31,999.00",10 Ratings & 8 Reviews,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1662440359/Croma%20Assets/Communication/Mobiles/Images/244380_ozkoan.png
1717775035-9,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 11 Lite NE 5G (8GB RAM, 128GB, Vinyl Black)",https://www.croma.com/xiaomi-11-lite-ne-5g-8gb-ram-128gb-vinyl-black-/p/244386,"Xiaomi 11 Lite NE 5G (8GB RAM, 128GB, Vinyl Black)","33,999.00",8 Ratings & 6 Reviews,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1662440203/Croma%20Assets/Communication/Mobiles/Images/244386_cd9eqz.png
1717775038-10,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 11X Pro 5G (8GB RAM, 128GB, Cosmic Black)",https://www.croma.com/xiaomi-11x-pro-5g-8gb-ram-128gb-cosmic-black-/p/234454,"Xiaomi 11X Pro 5G (8GB RAM, 128GB, Cosmic Black)","47,999.00",3 Ratings & 1 Review,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708673748/Croma%20Assets/Communication/Mobiles/Images/234454_0_fmur0e.png
1717775040-11,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 11 Lite NE 5G (6GB RAM, 128GB, Tuscany Coral)",https://www.croma.com/xiaomi-11-lite-ne-5g-6gb-ram-128gb-tuscany-coral-/p/244379,"Xiaomi 11 Lite NE 5G (6GB RAM, 128GB, Tuscany Coral)","31,999.00",6 Ratings & 6 Reviews,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1662440077/Croma%20Assets/Communication/Mobiles/Images/244379_uvtlvr.png
1717775043-12,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 11 Lite NE 5G (8GB RAM, 128GB, Jazz Blue)",https://www.croma.com/xiaomi-11-lite-ne-5g-8gb-ram-128gb-jazz-blue-/p/244384,"Xiaomi 11 Lite NE 5G (8GB RAM, 128GB, Jazz Blue)","33,999.00",12 Ratings & 6 Reviews,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1638856593/Croma%20Assets/Communication/Mobiles/Images/244384_ivrnd2.png
1717775046-13,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 11 Lite NE 5G (6GB RAM, 128GB, Vinyl Black)",https://www.croma.com/xiaomi-11-lite-ne-5g-6gb-ram-128gb-vinyl-black-/p/244382,"Xiaomi 11 Lite NE 5G (6GB RAM, 128GB, Vinyl Black)","31,999.00",3 Ratings & 2 Reviews,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1662440329/Croma%20Assets/Communication/Mobiles/Images/244382_cf1mhd.png
1717775049-14,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 11 Lite NE 5G (6GB RAM, 128GB, Diamond Dazzle)",https://www.croma.com/xiaomi-11-lite-ne-5g-6gb-ram-128gb-diamond-dazzle-/p/244381,"Xiaomi 11 Lite NE 5G (6GB RAM, 128GB, Diamond Dazzle)","31,999.00",4 Ratings & 2 Reviews,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1662440345/Croma%20Assets/Communication/Mobiles/Images/244381_ftp7jb.png
1717775052-15,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 11i HyperCharge 5G (8GB RAM, 128GB, Purple Mist)",https://www.croma.com/xiaomi-11i-hypercharge-5g-8gb-ram-128gb-purple-mist-/p/247124,"Xiaomi 11i HyperCharge 5G (8GB RAM, 128GB, Purple Mist)","8,399.00",4 Ratings & 3 Reviews,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708677959/Croma%20Assets/Communication/Mobiles/Images/247124_0_yebglf.png
1717775056-16,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 11i HyperCharge 5G (6GB RAM, 128GB, Pacific Pearl)",https://www.croma.com/xiaomi-11i-hypercharge-5g-6gb-ram-128gb-pacific-pearl-/p/247121,"Xiaomi 11i HyperCharge 5G (6GB RAM, 128GB, Pacific Pearl)","29,990.00",3 Ratings & 2 Reviews,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1662443887/Croma%20Assets/Communication/Mobiles/Images/247121_knf8lh.png
1717775059-17,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 14 Ultra 5G (16GB RAM, 512GB, Black)",https://www.croma.com/xiaomi-14-ultra-5g-16gb-ram-512gb-black-/p/306083,"Xiaomi 14 Ultra 5G (16GB RAM, 512GB, Black)","119,999.00",Be the First One to Review,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1712665285/Croma%20Assets/Communication/Mobiles/Images/306083_rglnk9.png
1717775061-18,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 14 Ultra 5G (16GB RAM, 512GB, White)",https://www.croma.com/xiaomi-14-ultra-5g-16gb-ram-512gb-white-/p/306082,"Xiaomi 14 Ultra 5G (16GB RAM, 512GB, White)","119,999.00",Be the First One to Review,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1712664983/Croma%20Assets/Communication/Mobiles/Images/306082_qlmqoi.png
1717775063-19,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 14 5G (12GB RAM, 512GB, Classic White)",https://www.croma.com/xiaomi-14-5g-12gb-ram-512gb-classic-white-/p/305329,"Xiaomi 14 5G (12GB RAM, 512GB, Classic White)","79,999.00",Be the First One to Review,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1713460737/Croma%20Assets/Communication/Mobiles/Images/305329_0_lmi3mj.png
1717775066-20,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 14 5G (12GB RAM, 512GB, Jade Green)",https://www.croma.com/xiaomi-14-5g-12gb-ram-512gb-jade-green-/p/305331,"Xiaomi 14 5G (12GB RAM, 512GB, Jade Green)","79,999.00",Be the First One to Review,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1713460775/Croma%20Assets/Communication/Mobiles/Images/305331_0_dttn6a.png
1717775068-21,https://croma.com/searchB?q=xiaomi%20phone%3Arelevance&text=xiaomi%20phone,"Xiaomi 14 5G (12GB RAM, 512GB, Matte Black)",https://www.croma.com/xiaomi-14-5g-12gb-ram-512gb-matte-black-/p/305330,"Xiaomi 14 5G (12GB RAM, 512GB, Matte Black)","79,999.00",Be the First One to Review,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1713460754/Croma%20Assets/Communication/Mobiles/Images/305330_0_xiugyy.png
1717775467-1,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo Reno 10 Pro 5G (12GB RAM, 256GB, Silvery Grey)",https://www.croma.com/oppo-reno-10-pro-5g-12gb-ram-256gb-silvery-grey-/p/274549,"oppo Reno 10 Pro 5G (12GB RAM, 256GB, Silvery Grey)","34,199.00",,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708666482/Croma%20Assets/Communication/Mobiles/Images/274549_0_qmy5kb.png
1717775470-2,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo A78 (8GB RAM, 128GB, Mist Black)",https://www.croma.com/oppo-a78-8gb-ram-128gb-mist-black-/p/275429,"oppo A78 (8GB RAM, 128GB, Mist Black)","13,999.00",1,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708664519/Croma%20Assets/Communication/Mobiles/Images/275429_0_cahuhi.png
1717775473-3,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo A18 (4GB RAM, 64GB, Glowing Blue)",https://www.croma.com/oppo-a18-4gb-ram-64gb-glowing-blue-/p/301502,"oppo A18 (4GB RAM, 64GB, Glowing Blue)","8,999.00",5,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708673063/Croma%20Assets/Communication/Mobiles/Images/301502_0_z7vplb.png
1717775476-4,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo Reno 11 5G (8GB RAM, 128GB, Wave Green)",https://www.croma.com/oppo-reno-11-5g-8gb-ram-128gb-wave-green-/p/303665,"oppo Reno 11 5G (8GB RAM, 128GB, Wave Green)","27,999.00",5,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1705056762/Croma%20Assets/Communication/Mobiles/Images/303665_vuithh.png
1717775479-5,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo A18 (4GB RAM, 128GB, Glowing Black)",https://www.croma.com/oppo-a18-4gb-ram-128gb-glowing-black-/p/301507,"oppo A18 (4GB RAM, 128GB, Glowing Black)","9,499.00",,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708673593/Croma%20Assets/Communication/Mobiles/Images/301507_0_r4qazx.png
1717775481-6,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo A59 5G (4GB RAM, 128GB, Silk Gold)",https://www.croma.com/oppo-a59-5g-4gb-ram-128gb-silk-gold-/p/303137,"oppo A59 5G (4GB RAM, 128GB, Silk Gold)","13,999.00",4.8,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1703301935/Croma%20Assets/Communication/Mobiles/Images/303137_e1rz2r.png
1717775484-7,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo Reno 11 5G (8GB RAM, 256GB, Wave Green)",https://www.croma.com/oppo-reno-11-5g-8gb-ram-256gb-wave-green-/p/303679,"oppo Reno 11 5G (8GB RAM, 256GB, Wave Green)","29,999.00",,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1705056822/Croma%20Assets/Communication/Mobiles/Images/303679_ivwpum.png
1717775486-8,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo A18 (4GB RAM, 128GB, Glowing Blue)",https://www.croma.com/oppo-a18-4gb-ram-128gb-glowing-blue-/p/301508,"oppo A18 (4GB RAM, 128GB, Glowing Blue)","9,499.00",,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708673609/Croma%20Assets/Communication/Mobiles/Images/301508_0_jqsntq.png
1717775489-9,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo Reno 10 Pro + 5G (12GB RAM, 256GB, Silvery Grey)",https://www.croma.com/oppo-reno-10-pro-+-5g-12gb-ram-256gb-silvery-grey-/p/274547,"oppo Reno 10 Pro + 5G (12GB RAM, 256GB, Silvery Grey)","49,499.00",,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708666470/Croma%20Assets/Communication/Mobiles/Images/274547_0_kggxzu.png
1717775491-10,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo A18 (4GB RAM, 64GB, Glowing Black)",https://www.croma.com/oppo-a18-4gb-ram-64gb-glowing-black-/p/301506,"oppo A18 (4GB RAM, 64GB, Glowing Black)","8,999.00",5,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708673370/Croma%20Assets/Communication/Mobiles/Images/301506_0_qhpeoe.png
1717775494-11,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo F25 Pro 5G (8GB RAM, 128GB, Lava Red)",https://www.croma.com/oppo-f25-pro-5g-8gb-ram-128gb-lava-red-/p/305037,"oppo F25 Pro 5G (8GB RAM, 128GB, Lava Red)","23,999.00",5,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1709122935/Croma%20Assets/Communication/Mobiles/Images/305037_wf9ofc.png
1717775496-12,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo Reno11 5G (8GB RAM, 128GB, Rock Grey)",https://www.croma.com/oppo-reno11-5g-8gb-ram-128gb-rock-grey-/p/303664,"oppo Reno11 5G (8GB RAM, 128GB, Rock Grey)","27,999.00",,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1705055128/Croma%20Assets/Communication/Mobiles/Images/303664_domu1z.png
1717775499-13,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo A59 5G (6GB RAM, 128GB, Silk Gold)",https://www.croma.com/oppo-a59-5g-6gb-ram-128gb-silk-gold-/p/303142,"oppo A59 5G (6GB RAM, 128GB, Silk Gold)","15,499.00",5,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1703302054/Croma%20Assets/Communication/Mobiles/Images/303142_lwvrwm.png
1717775501-14,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo Reno 10 5G (8GB RAM, 256GB, Silvery Grey)",https://www.croma.com/oppo-reno-10-5g-8gb-ram-256gb-silvery-grey-/p/274551,"oppo Reno 10 5G (8GB RAM, 256GB, Silvery Grey)","29,699.00",1,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1689142353/Croma%20Assets/Communication/Mobiles/Images/274551_v6vyvr.png
1717775504-15,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo A59 5G (6GB RAM, 128GB, Starry Black)",https://www.croma.com/oppo-a59-5g-6gb-ram-128gb-starry-black-/p/303143,"oppo A59 5G (6GB RAM, 128GB, Starry Black)","15,499.00",5,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1703302560/Croma%20Assets/Communication/Mobiles/Images/303143_se8is2.png
1717775507-16,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo F25 Pro 5G (8GB RAM, 256GB, Lava Red)",https://www.croma.com/oppo-f25-pro-5g-8gb-ram-256gb-lava-red-/p/305040,"oppo F25 Pro 5G (8GB RAM, 256GB, Lava Red)","25,999.00",5,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1709122823/Croma%20Assets/Communication/Mobiles/Images/305040_lbztt4.png
1717775510-17,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo A59 5G (4GB RAM, 128GB, Starry Black)",https://www.croma.com/oppo-a59-5g-4gb-ram-128gb-starry-black-/p/303139,"oppo A59 5G (4GB RAM, 128GB, Starry Black)","13,999.00",3,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1703302515/Croma%20Assets/Communication/Mobiles/Images/303139_cihkls.png
1717775512-18,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo F25 Pro 5G (8GB RAM, 256GB, Ocean Blue)",https://www.croma.com/oppo-f25-pro-5g-8gb-ram-256gb-ocean-blue-/p/305041,"oppo F25 Pro 5G (8GB RAM, 256GB, Ocean Blue)","25,999.00",1,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1709122842/Croma%20Assets/Communication/Mobiles/Images/305041_i5rm5i.png
1717775514-19,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo F23 5G (8GB RAM, 256GB, Cool Black)",https://www.croma.com/oppo-f23-5g-8gb-ram-256gb-cool-black-/p/272251,"oppo F23 5G (8GB RAM, 256GB, Cool Black)","22,999.00",,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708665627/Croma%20Assets/Communication/Mobiles/Images/272251_0_d6k6ra.png
1717775517-20,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo Reno 10 Pro 5G (12GB RAM, 256GB, Glossy Purple)",https://www.croma.com/oppo-reno-10-pro-5g-12gb-ram-256gb-glossy-purple-/p/274550,"oppo Reno 10 Pro 5G (12GB RAM, 256GB, Glossy Purple)","34,199.00",,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708665559/Croma%20Assets/Communication/Mobiles/Images/274550_0_ow83jw.png
1717775520-21,https://www.croma.com/searchB?q=oppo%3Arelevance&text=oppo,"oppo A79 5G (8GB RAM, 128GB, Glowing Green)",https://www.croma.com/oppo-a79-5g-8gb-ram-128gb-glowing-green-/p/302439,"oppo A79 5G (8GB RAM, 128GB, Glowing Green)","17,499.00",3.7,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708669055/Croma%20Assets/Communication/Mobiles/Images/302439_0_vmgzzy.png
1717776034-1,https://www.croma.com/searchB?q=realme%20mobiles%3Arelevance&text=realme%20mobiles,"realme C65 5G (4GB RAM, 128GB, Glowing Black)",https://www.croma.com/realme-c65-5g-4gb-ram-128gb-glowing-black-/p/306426,"realme C65 5G (4GB RAM, 128GB, Glowing Black)","11,499.00",,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1714377624/Croma%20Assets/Communication/Mobiles/Images/306426_0_obkuwk.png
1717776037-2,https://www.croma.com/searchB?q=realme%20mobiles%3Arelevance&text=realme%20mobiles,"realme 12 Pro+ 5G (12GB RAM, 256GB, Navigator Beige)",https://www.croma.com/realme-12-pro+-5g-12gb-ram-256gb-navigator-beige-/p/304493,"realme 12 Pro+ 5G (12GB RAM, 256GB, Navigator Beige)","31,999.00",5,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1706609053/Croma%20Assets/Communication/Mobiles/Images/304493_0_dislli.png
1717776040-3,https://www.croma.com/searchB?q=realme%20mobiles%3Arelevance&text=realme%20mobiles,"realme 12 Pro+ 5G (8GB RAM, 256GB, Navigator Beige)",https://www.croma.com/realme-12-pro+-5g-8gb-ram-256gb-navigator-beige-/p/304485,"realme 12 Pro+ 5G (8GB RAM, 256GB, Navigator Beige)","29,999.00",,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1706609082/Croma%20Assets/Communication/Mobiles/Images/304485_0_bl3vp2.png
1717776042-4,https://www.croma.com/searchB?q=realme%20mobiles%3Arelevance&text=realme%20mobiles,"realme 12 Pro 5G (8GB RAM, 256GB, Submarine Blue)",https://www.croma.com/realme-12-pro-5g-8gb-ram-256gb-submarine-blue-/p/304508,"realme 12 Pro 5G (8GB RAM, 256GB, Submarine Blue)","26,999.00",4.8,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1706609040/Croma%20Assets/Communication/Mobiles/Images/304508_0_h75k9p.png
1717776045-5,https://www.croma.com/searchB?q=realme%20mobiles%3Arelevance&text=realme%20mobiles,"realme 12 Pro+ 5G (12GB RAM, 256GB, Explorer Red)",https://www.croma.com/realme-12-pro+-5g-12gb-ram-256gb-explorer-red-/p/304496,"realme 12 Pro+ 5G (12GB RAM, 256GB, Explorer Red)","31,999.00",5,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1706609078/Croma%20Assets/Communication/Mobiles/Images/304496_0_ygqd64.png
1717776048-6,https://www.croma.com/searchB?q=realme%20mobiles%3Arelevance&text=realme%20mobiles,"realme GT 6T 5G (12GB RAM, 512GB, Fluid Silver)",https://www.croma.com/realme-gt-6t-5g-12gb-ram-512gb-fluid-silver-/p/306956,"realme GT 6T 5G (12GB RAM, 512GB, Fluid Silver)","39,999.00",,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1716543844/Croma%20Assets/Communication/Mobiles/Images/306956_0_npfsgv.png
1717776051-7,https://www.croma.com/searchB?q=realme%20mobiles%3Arelevance&text=realme%20mobiles,"realme 12 5G (8GB RAM, 128GB, Twilight Purple)",https://www.croma.com/realme-12-5g-8gb-ram-128gb-twilight-purple-/p/305272,"realme 12 5G (8GB RAM, 128GB, Twilight Purple)","17,999.00",3,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1709823518/Croma%20Assets/Communication/Mobiles/Images/305272_0_pwh52w.png
1717776053-8,https://www.croma.com/searchB?q=realme%20mobiles%3Arelevance&text=realme%20mobiles,"realme 12 5G (8GB RAM, 128GB, Woodland Green)",https://www.croma.com/realme-12-5g-8gb-ram-128gb-woodland-green-/p/305273,"realme 12 5G (8GB RAM, 128GB, Woodland Green)","17,999.00",3,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1709823547/Croma%20Assets/Communication/Mobiles/Images/305273_0_wmzxza.png
1717776056-9,https://www.croma.com/searchB?q=realme%20mobiles%3Arelevance&text=realme%20mobiles,"realme C53 (4GB RAM, 128GB, Champion Black)",https://www.croma.com/realme-c53-4gb-ram-128gb-champion-black-/p/275241,"realme C53 (4GB RAM, 128GB, Champion Black)","8,999.00",2.8,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708669738/Croma%20Assets/Communication/Mobiles/Images/275241_0_knkdgl.png
1717776062-10,https://www.croma.com/searchB?q=realme%20mobiles%3Arelevance&text=realme%20mobiles,"realme C65 5G (6GB RAM, 128GB, Glowing Black)",https://www.croma.com/realme-c65-5g-6gb-ram-128gb-glowing-black-/p/306435,"realme C65 5G (6GB RAM, 128GB, Glowing Black)","12,499.00",,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1714377605/Croma%20Assets/Communication/Mobiles/Images/306435_0_hxjvif.png
1717776064-11,https://www.croma.com/searchB?q=realme%20mobiles%3Arelevance&text=realme%20mobiles,"realme GT 6T 5G (12GB RAM, 256GB, Fluid Silver)",https://www.croma.com/realme-gt-6t-5g-12gb-ram-256gb-fluid-silver-/p/306954,"realme GT 6T 5G (12GB RAM, 256GB, Fluid Silver)","35,999.00",5,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1716543903/Croma%20Assets/Communication/Mobiles/Images/306954_0_vmw2ai.png
1717776067-12,https://www.croma.com/searchB?q=realme%20mobiles%3Arelevance&text=realme%20mobiles,"realme GT 6T 5G (12GB RAM, 512GB, Razor Green)",https://www.croma.com/realme-gt-6t-5g-12gb-ram-512gb-razor-green-/p/306957,"realme GT 6T 5G (12GB RAM, 512GB, Razor Green)","39,999.00",,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1716543869/Croma%20Assets/Communication/Mobiles/Images/306957_0_iyopww.png
1717776069-13,https://www.croma.com/searchB?q=realme%20mobiles%3Arelevance&text=realme%20mobiles,"realme 11 (256GB ROM, 8 GB RAM, RMX3780,Glory Black)",https://www.croma.com/realme-11-256gb-rom-8-gb-ram-rmx3780-glory-black-/p/300095,"realme 11 (256GB ROM, 8 GB RAM, RMX3780,Glory Black)","18,999.00",4.5,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708667332/Croma%20Assets/Communication/Mobiles/Images/300095_0_uvbvra.png
1717776072-14,https://www.croma.com/searchB?q=realme%20mobiles%3Arelevance&text=realme%20mobiles,"realme 12x 5G (8GB RAM, 128GB, Twilight Purple)",https://www.croma.com/realme-12x-5g-8gb-ram-128gb-twilight-purple-/p/305997,"realme 12x 5G (8GB RAM, 128GB, Twilight Purple)","14,999.00",,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1712161197/Croma%20Assets/Communication/Mobiles/Images/305997_0_ojnklw.png
1717776074-15,https://www.croma.com/searchB?q=realme%20mobiles%3Arelevance&text=realme%20mobiles,"realme 12+ 5G (8GB RAM, 256GB, Pioneer Green)",https://www.croma.com/realme-12+-5g-8gb-ram-256gb-pioneer-green-/p/305281,"realme 12+ 5G (8GB RAM, 256GB, Pioneer Green)","20,999.00",5,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1709823603/Croma%20Assets/Communication/Mobiles/Images/305281_0_dkd77q.png
1717776077-16,https://www.croma.com/searchB?q=realme%20mobiles%3Arelevance&text=realme%20mobiles,"realme 12 Pro+ 5G (12GB RAM, 256GB, Submarine Blue)",https://www.croma.com/realme-12-pro+-5g-12gb-ram-256gb-submarine-blue-/p/304495,"realme 12 Pro+ 5G (12GB RAM, 256GB, Submarine Blue)","31,999.00",,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1706609092/Croma%20Assets/Communication/Mobiles/Images/304495_0_rfqri7.png
1717776080-17,https://www.croma.com/searchB?q=realme%20mobiles%3Arelevance&text=realme%20mobiles,"realme C65 5G (6GB RAM, 128GB, Feather Green)",https://www.croma.com/realme-c65-5g-6gb-ram-128gb-feather-green-/p/306436,"realme C65 5G (6GB RAM, 128GB, Feather Green)","12,499.00",,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1714377614/Croma%20Assets/Communication/Mobiles/Images/306436_0_ozfqmx.png
